ocel:eid,ocel:timestamp,ocel:activity,ocel:type:case:concept:name,ocel:type:org:resource,ocel:type:case:repo
182,2019-01-18 13:59:59+00:00,labeled,['https://api.github.com/repos/pm4py/pm4py-core/issues/30/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
183,2019-01-18 14:00:05+00:00,milestoned,['https://api.github.com/repos/pm4py/pm4py-core/issues/30/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
187,2019-01-19 10:58:31+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/31/timeline'],['sourabhswain'],['pm4py/pm4py-core']
188,2019-01-19 10:59:47+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/31/timeline'],['sourabhswain'],['pm4py/pm4py-core']
196,2019-01-20 09:02:54+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/32/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
197,2019-01-20 09:03:01+00:00,assigned,['https://api.github.com/repos/pm4py/pm4py-core/issues/32/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
198,2019-01-20 09:03:05+00:00,labeled,['https://api.github.com/repos/pm4py/pm4py-core/issues/32/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
199,2019-01-20 09:03:19+00:00,added_to_project,['https://api.github.com/repos/pm4py/pm4py-core/issues/32/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
200,2019-01-20 09:03:21+00:00,milestoned,['https://api.github.com/repos/pm4py/pm4py-core/issues/32/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
189,2019-01-20 09:03:44+00:00,assigned,['https://api.github.com/repos/pm4py/pm4py-core/issues/31/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
190,2019-01-20 09:03:46+00:00,labeled,['https://api.github.com/repos/pm4py/pm4py-core/issues/31/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
191,2019-01-20 09:03:50+00:00,added_to_project,['https://api.github.com/repos/pm4py/pm4py-core/issues/31/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
192,2019-01-20 09:03:54+00:00,milestoned,['https://api.github.com/repos/pm4py/pm4py-core/issues/31/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
193,2019-01-20 10:48:46+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/31/timeline'],['Javert899'],['pm4py/pm4py-core']
201,2019-01-20 10:50:46+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/32/timeline'],['Javert899'],['pm4py/pm4py-core']
205,2019-01-20 10:53:06+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/33/timeline'],['Javert899'],['pm4py/pm4py-core']
206,2019-01-20 10:53:10+00:00,assigned,['https://api.github.com/repos/pm4py/pm4py-core/issues/33/timeline'],['Javert899'],['pm4py/pm4py-core']
207,2019-01-20 10:53:36+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/33/timeline'],['Javert899'],['pm4py/pm4py-core']
202,2019-01-20 10:54:23+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/32/timeline'],['Javert899'],['pm4py/pm4py-core']
174,2019-01-20 11:21:18+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/28/timeline'],['Javert899'],['pm4py/pm4py-core']
11,2019-01-20 14:53:03+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/2/timeline'],['madhavij'],['pm4py/pm4py-core']
12,2019-01-20 14:56:21+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/2/timeline'],['Javert899'],['pm4py/pm4py-core']
209,2019-01-22 18:48:54+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/34/timeline'],['fmannhardt'],['pm4py/pm4py-core']
213,2019-01-22 18:56:50+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/35/timeline'],['fmannhardt'],['pm4py/pm4py-core']
220,2019-01-22 19:01:39+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/36/timeline'],['fmannhardt'],['pm4py/pm4py-core']
224,2019-01-23 09:23:41+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/37/timeline'],['Javert899'],['pm4py/pm4py-core']
225,2019-01-23 09:23:41+00:00,assigned,['https://api.github.com/repos/pm4py/pm4py-core/issues/37/timeline'],['Javert899'],['pm4py/pm4py-core']
226,2019-01-23 09:23:41+00:00,assigned,['https://api.github.com/repos/pm4py/pm4py-core/issues/37/timeline'],['Javert899'],['pm4py/pm4py-core']
227,2019-01-23 09:23:41+00:00,labeled,['https://api.github.com/repos/pm4py/pm4py-core/issues/37/timeline'],['Javert899'],['pm4py/pm4py-core']
230,2019-01-23 14:58:05+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/38/timeline'],['fmannhardt'],['pm4py/pm4py-core']
234,2019-01-23 20:15:11+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/39/timeline'],['fmannhardt'],['pm4py/pm4py-core']
210,2019-01-24 06:54:51+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/34/timeline'],['Javert899'],['pm4py/pm4py-core']
214,2019-01-24 07:04:13+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/35/timeline'],['Javert899'],['pm4py/pm4py-core']
235,2019-01-24 07:11:40+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/39/timeline'],['Javert899'],['pm4py/pm4py-core']
231,2019-01-24 07:34:01+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/38/timeline'],['Javert899'],['pm4py/pm4py-core']
221,2019-01-24 07:43:42+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/36/timeline'],['Javert899'],['pm4py/pm4py-core']
236,2019-01-24 09:12:23+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/39/timeline'],['fmannhardt'],['pm4py/pm4py-core']
237,2019-01-24 09:12:23+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/39/timeline'],['fmannhardt'],['pm4py/pm4py-core']
232,2019-01-24 09:13:18+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/38/timeline'],['fmannhardt'],['pm4py/pm4py-core']
233,2019-01-24 09:13:18+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/38/timeline'],['fmannhardt'],['pm4py/pm4py-core']
215,2019-01-24 09:19:32+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/35/timeline'],['fmannhardt'],['pm4py/pm4py-core']
222,2019-01-24 09:20:43+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/36/timeline'],['fmannhardt'],['pm4py/pm4py-core']
223,2019-01-24 09:20:58+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/36/timeline'],['fmannhardt'],['pm4py/pm4py-core']
211,2019-01-24 09:23:26+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/34/timeline'],['fmannhardt'],['pm4py/pm4py-core']
216,2019-01-24 10:26:15+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/35/timeline'],['Javert899'],['pm4py/pm4py-core']
194,2019-01-24 14:53:19+00:00,moved_columns_in_project,['https://api.github.com/repos/pm4py/pm4py-core/issues/31/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
195,2019-01-24 14:53:19+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/31/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
242,2019-01-24 19:32:13+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/40/timeline'],['fmannhardt'],['pm4py/pm4py-core']
238,2019-01-24 21:50:47+00:00,reopened,['https://api.github.com/repos/pm4py/pm4py-core/issues/39/timeline'],['fmannhardt'],['pm4py/pm4py-core']
239,2019-01-24 21:50:47+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/39/timeline'],['fmannhardt'],['pm4py/pm4py-core']
240,2019-01-25 06:30:18+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/39/timeline'],['Javert899'],['pm4py/pm4py-core']
243,2019-01-25 07:35:03+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/40/timeline'],['Javert899'],['pm4py/pm4py-core']
250,2019-01-25 10:06:24+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/41/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
251,2019-01-25 10:06:32+00:00,labeled,['https://api.github.com/repos/pm4py/pm4py-core/issues/41/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
252,2019-01-25 10:06:40+00:00,milestoned,['https://api.github.com/repos/pm4py/pm4py-core/issues/41/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
253,2019-01-25 11:21:06+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/41/timeline'],['fmannhardt'],['pm4py/pm4py-core']
244,2019-01-25 11:27:39+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/40/timeline'],['fmannhardt'],['pm4py/pm4py-core']
257,2019-01-25 11:54:13+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/42/timeline'],['fmannhardt'],['pm4py/pm4py-core']
264,2019-01-25 13:36:15+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/43/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
265,2019-01-25 13:36:20+00:00,assigned,['https://api.github.com/repos/pm4py/pm4py-core/issues/43/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
266,2019-01-25 13:36:23+00:00,labeled,['https://api.github.com/repos/pm4py/pm4py-core/issues/43/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
269,2019-01-25 14:34:36+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/44/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
203,2019-01-25 14:38:23+00:00,moved_columns_in_project,['https://api.github.com/repos/pm4py/pm4py-core/issues/32/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
204,2019-01-25 14:38:23+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/32/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
175,2019-01-25 14:38:37+00:00,moved_columns_in_project,['https://api.github.com/repos/pm4py/pm4py-core/issues/28/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
176,2019-01-25 14:38:37+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/28/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
273,2019-01-25 14:44:27+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/45/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
241,2019-01-25 14:57:06+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/39/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
217,2019-01-25 14:57:28+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/35/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
254,2019-01-25 14:59:34+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/41/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
270,2019-01-25 14:59:34+00:00,cross-referenced,['https://api.github.com/repos/pm4py/pm4py-core/issues/44/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
277,2019-01-26 09:13:37+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/46/timeline'],['Javert899'],['pm4py/pm4py-core']
278,2019-01-26 09:13:37+00:00,assigned,['https://api.github.com/repos/pm4py/pm4py-core/issues/46/timeline'],['Javert899'],['pm4py/pm4py-core']
279,2019-01-26 09:13:37+00:00,labeled,['https://api.github.com/repos/pm4py/pm4py-core/issues/46/timeline'],['Javert899'],['pm4py/pm4py-core']
280,2019-01-26 10:02:04+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/46/timeline'],['Javert899'],['pm4py/pm4py-core']
218,2019-01-26 19:50:56+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/35/timeline'],['fmannhardt'],['pm4py/pm4py-core']
219,2019-01-27 07:09:35+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/35/timeline'],['Javert899'],['pm4py/pm4py-core']
281,2019-01-31 07:37:43+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/46/timeline'],['Javert899'],['pm4py/pm4py-core']
208,2019-01-31 07:39:45+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/33/timeline'],['Javert899'],['pm4py/pm4py-core']
212,2019-01-31 07:40:07+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/34/timeline'],['Javert899'],['pm4py/pm4py-core']
258,2019-01-31 07:42:28+00:00,referenced,['https://api.github.com/repos/pm4py/pm4py-core/issues/42/timeline'],['Javert899'],['pm4py/pm4py-core']
259,2019-01-31 07:45:02+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/42/timeline'],['Javert899'],['pm4py/pm4py-core']
282,2019-01-31 08:12:09+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/46/timeline'],['Javert899'],['pm4py/pm4py-core']
274,2019-01-31 08:18:27+00:00,referenced,['https://api.github.com/repos/pm4py/pm4py-core/issues/45/timeline'],['Javert899'],['pm4py/pm4py-core']
275,2019-01-31 08:21:54+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/45/timeline'],['Javert899'],['pm4py/pm4py-core']
271,2019-01-31 10:39:30+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/44/timeline'],['Javert899'],['pm4py/pm4py-core']
255,2019-02-01 07:32:28+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/41/timeline'],['Javert899'],['pm4py/pm4py-core']
245,2019-02-01 07:46:04+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/40/timeline'],['Javert899'],['pm4py/pm4py-core']
288,2019-02-01 12:18:13+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/47/timeline'],['fmannhardt'],['pm4py/pm4py-core']
246,2019-02-01 12:27:05+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/40/timeline'],['fmannhardt'],['pm4py/pm4py-core']
178,2019-02-01 12:44:52+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/29/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
247,2019-02-01 12:50:45+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/40/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
248,2019-02-01 12:50:48+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/40/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
256,2019-02-01 12:52:16+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/41/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
260,2019-02-01 12:52:28+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/42/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
272,2019-02-01 14:01:33+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/44/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
276,2019-02-01 14:02:26+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/45/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
283,2019-02-01 14:11:11+00:00,unlabeled,['https://api.github.com/repos/pm4py/pm4py-core/issues/46/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
284,2019-02-01 14:11:11+00:00,labeled,['https://api.github.com/repos/pm4py/pm4py-core/issues/46/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
293,2019-02-01 14:31:51+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/48/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
294,2019-02-01 14:31:51+00:00,assigned,['https://api.github.com/repos/pm4py/pm4py-core/issues/48/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
295,2019-02-01 14:31:51+00:00,assigned,['https://api.github.com/repos/pm4py/pm4py-core/issues/48/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
296,2019-02-01 14:31:51+00:00,labeled,['https://api.github.com/repos/pm4py/pm4py-core/issues/48/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
289,2019-02-02 10:59:03+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/47/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
290,2019-02-02 17:22:02+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/47/timeline'],['fmannhardt'],['pm4py/pm4py-core']
300,2019-02-02 20:30:04+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/49/timeline'],['fmannhardt'],['pm4py/pm4py-core']
291,2019-02-02 21:16:29+00:00,cross-referenced,['https://api.github.com/repos/pm4py/pm4py-core/issues/47/timeline'],['fmannhardt'],['pm4py/pm4py-core']
305,2019-02-02 21:16:29+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/50/timeline'],['fmannhardt'],['pm4py/pm4py-core']
292,2019-02-02 21:16:35+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/47/timeline'],['fmannhardt'],['pm4py/pm4py-core']
308,2019-02-02 22:40:24+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/51/timeline'],['fmannhardt'],['pm4py/pm4py-core']
301,2019-02-02 22:40:39+00:00,cross-referenced,['https://api.github.com/repos/pm4py/pm4py-core/issues/49/timeline'],['fmannhardt'],['pm4py/pm4py-core']
261,2019-02-02 23:39:07+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/42/timeline'],['fmannhardt'],['pm4py/pm4py-core']
312,2019-02-02 23:59:05+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/52/timeline'],['fmannhardt'],['pm4py/pm4py-core']
262,2019-02-02 23:59:16+00:00,cross-referenced,['https://api.github.com/repos/pm4py/pm4py-core/issues/42/timeline'],['fmannhardt'],['pm4py/pm4py-core']
313,2019-02-04 06:25:40+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/52/timeline'],['Javert899'],['pm4py/pm4py-core']
314,2019-02-04 06:25:40+00:00,merged,['https://api.github.com/repos/pm4py/pm4py-core/issues/52/timeline'],['Javert899'],['pm4py/pm4py-core']
263,2019-02-04 06:25:41+00:00,referenced,['https://api.github.com/repos/pm4py/pm4py-core/issues/42/timeline'],['Javert899'],['pm4py/pm4py-core']
309,2019-02-04 06:25:52+00:00,merged,['https://api.github.com/repos/pm4py/pm4py-core/issues/51/timeline'],['Javert899'],['pm4py/pm4py-core']
302,2019-02-04 06:25:53+00:00,referenced,['https://api.github.com/repos/pm4py/pm4py-core/issues/49/timeline'],['Javert899'],['pm4py/pm4py-core']
310,2019-02-04 06:25:53+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/51/timeline'],['Javert899'],['pm4py/pm4py-core']
306,2019-02-04 06:26:50+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/50/timeline'],['Javert899'],['pm4py/pm4py-core']
307,2019-02-04 06:26:50+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/50/timeline'],['Javert899'],['pm4py/pm4py-core']
303,2019-02-04 06:27:14+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/49/timeline'],['Javert899'],['pm4py/pm4py-core']
304,2019-02-04 06:27:14+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/49/timeline'],['Javert899'],['pm4py/pm4py-core']
297,2019-02-04 06:47:47+00:00,referenced,['https://api.github.com/repos/pm4py/pm4py-core/issues/48/timeline'],['Javert899'],['pm4py/pm4py-core']
298,2019-02-04 06:48:12+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/48/timeline'],['Javert899'],['pm4py/pm4py-core']
285,2019-02-04 06:51:49+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/46/timeline'],['Javert899'],['pm4py/pm4py-core']
286,2019-02-04 08:08:43+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/46/timeline'],['Javert899'],['pm4py/pm4py-core']
267,2019-02-04 08:37:55+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/43/timeline'],['Javert899'],['pm4py/pm4py-core']
184,2019-02-04 13:12:30+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/30/timeline'],['Javert899'],['pm4py/pm4py-core']
228,2019-02-04 13:21:41+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/37/timeline'],['Javert899'],['pm4py/pm4py-core']
316,2019-02-04 17:34:02+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/53/timeline'],['calla91'],['pm4py/pm4py-core']
249,2019-02-04 18:53:25+00:00,cross-referenced,['https://api.github.com/repos/pm4py/pm4py-core/issues/40/timeline'],['fmannhardt'],['pm4py/pm4py-core']
325,2019-02-04 18:53:25+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/54/timeline'],['fmannhardt'],['pm4py/pm4py-core']
317,2019-02-05 09:31:52+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/53/timeline'],['Javert899'],['pm4py/pm4py-core']
326,2019-02-05 09:33:25+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/54/timeline'],['Javert899'],['pm4py/pm4py-core']
327,2019-02-05 09:51:42+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/54/timeline'],['fmannhardt'],['pm4py/pm4py-core']
